HeartRate,SpO2,HealthStatus
228,84,HR: Bad - SpO2: Critical
228,85,HR: Bad - SpO2: Critical
228,86,HR: Bad - SpO2: Critical
228,87,HR: Bad - SpO2: Critical
228,88,HR: Bad - SpO2: Critical
228,89,HR: Bad - SpO2: Critical
228,90,HR: Bad - SpO2: Decreased
228,91,HR: Bad - SpO2: Decreased
228,92,HR: Bad - SpO2: Decreased
228,93,HR: Bad - SpO2: Decreased
228,94,HR: Bad - SpO2: Decreased
228,95,HR: Bad - SpO2: Tolerable
228,96,HR: Bad - SpO2: Tolerable
228,97,HR: Bad - SpO2: Tolerable
228,98,HR: Bad - SpO2: Normal
228,99,HR: Bad - SpO2: Normal
228,100,HR: Bad - SpO2: Normal
229,0,HR: Bad - SpO2: Life-Threatening
229,1,HR: Bad - SpO2: Life-Threatening
229,2,HR: Bad - SpO2: Life-Threatening
229,3,HR: Bad - SpO2: Life-Threatening
229,4,HR: Bad - SpO2: Life-Threatening
229,5,HR: Bad - SpO2: Life-Threatening
229,6,HR: Bad - SpO2: Life-Threatening
229,7,HR: Bad - SpO2: Life-Threatening
229,8,HR: Bad - SpO2: Life-Threatening
229,9,HR: Bad - SpO2: Life-Threatening
229,10,HR: Bad - SpO2: Life-Threatening
229,11,HR: Bad - SpO2: Life-Threatening
229,12,HR: Bad - SpO2: Life-Threatening
229,13,HR: Bad - SpO2: Life-Threatening
229,14,HR: Bad - SpO2: Life-Threatening
229,15,HR: Bad - SpO2: Life-Threatening
229,16,HR: Bad - SpO2: Life-Threatening
229,17,HR: Bad - SpO2: Life-Threatening
229,18,HR: Bad - SpO2: Life-Threatening
229,19,HR: Bad - SpO2: Life-Threatening
229,20,HR: Bad - SpO2: Life-Threatening
229,21,HR: Bad - SpO2: Life-Threatening
229,22,HR: Bad - SpO2: Life-Threatening
229,23,HR: Bad - SpO2: Life-Threatening
229,24,HR: Bad - SpO2: Life-Threatening
229,25,HR: Bad - SpO2: Life-Threatening
229,26,HR: Bad - SpO2: Life-Threatening
229,27,HR: Bad - SpO2: Life-Threatening
229,28,HR: Bad - SpO2: Life-Threatening
229,29,HR: Bad - SpO2: Life-Threatening
229,30,HR: Bad - SpO2: Life-Threatening
229,31,HR: Bad - SpO2: Life-Threatening
229,32,HR: Bad - SpO2: Life-Threatening
229,33,HR: Bad - SpO2: Life-Threatening
229,34,HR: Bad - SpO2: Life-Threatening
229,35,HR: Bad - SpO2: Life-Threatening
229,36,HR: Bad - SpO2: Life-Threatening
229,37,HR: Bad - SpO2: Life-Threatening
229,38,HR: Bad - SpO2: Life-Threatening
229,39,HR: Bad - SpO2: Life-Threatening
229,40,HR: Bad - SpO2: Life-Threatening
229,41,HR: Bad - SpO2: Life-Threatening
229,42,HR: Bad - SpO2: Life-Threatening
229,43,HR: Bad - SpO2: Life-Threatening
229,44,HR: Bad - SpO2: Life-Threatening
229,45,HR: Bad - SpO2: Life-Threatening
229,46,HR: Bad - SpO2: Life-Threatening
229,47,HR: Bad - SpO2: Life-Threatening
229,48,HR: Bad - SpO2: Life-Threatening
229,49,HR: Bad - SpO2: Life-Threatening
229,50,HR: Bad - SpO2: Life-Threatening
229,51,HR: Bad - SpO2: Life-Threatening
229,52,HR: Bad - SpO2: Life-Threatening
229,53,HR: Bad - SpO2: Life-Threatening
229,54,HR: Bad - SpO2: Life-Threatening
229,55,HR: Bad - SpO2: Life-Threatening
229,56,HR: Bad - SpO2: Life-Threatening
229,57,HR: Bad - SpO2: Life-Threatening
229,58,HR: Bad - SpO2: Life-Threatening
229,59,HR: Bad - SpO2: Life-Threatening
229,60,HR: Bad - SpO2: Life-Threatening
229,61,HR: Bad - SpO2: Life-Threatening
229,62,HR: Bad - SpO2: Life-Threatening
229,63,HR: Bad - SpO2: Life-Threatening
229,64,HR: Bad - SpO2: Life-Threatening
229,65,HR: Bad - SpO2: Life-Threatening
229,66,HR: Bad - SpO2: Life-Threatening
229,67,HR: Bad - SpO2: Life-Threatening
229,68,HR: Bad - SpO2: Life-Threatening
229,69,HR: Bad - SpO2: Life-Threatening
229,70,HR: Bad - SpO2: Critical
229,71,HR: Bad - SpO2: Critical
229,72,HR: Bad - SpO2: Critical
229,73,HR: Bad - SpO2: Critical
229,74,HR: Bad - SpO2: Critical
229,75,HR: Bad - SpO2: Critical
229,76,HR: Bad - SpO2: Critical
229,77,HR: Bad - SpO2: Critical
229,78,HR: Bad - SpO2: Critical
229,79,HR: Bad - SpO2: Critical
229,80,HR: Bad - SpO2: Critical
229,81,HR: Bad - SpO2: Critical
229,82,HR: Bad - SpO2: Critical
229,83,HR: Bad - SpO2: Critical
229,84,HR: Bad - SpO2: Critical
229,85,HR: Bad - SpO2: Critical
229,86,HR: Bad - SpO2: Critical
229,87,HR: Bad - SpO2: Critical
229,88,HR: Bad - SpO2: Critical
229,89,HR: Bad - SpO2: Critical
229,90,HR: Bad - SpO2: Decreased
229,91,HR: Bad - SpO2: Decreased
229,92,HR: Bad - SpO2: Decreased
229,93,HR: Bad - SpO2: Decreased
229,94,HR: Bad - SpO2: Decreased
229,95,HR: Bad - SpO2: Tolerable
229,96,HR: Bad - SpO2: Tolerable
229,97,HR: Bad - SpO2: Tolerable
229,98,HR: Bad - SpO2: Normal
229,99,HR: Bad - SpO2: Normal
229,100,HR: Bad - SpO2: Normal
230,0,HR: Bad - SpO2: Life-Threatening
230,1,HR: Bad - SpO2: Life-Threatening
230,2,HR: Bad - SpO2: Life-Threatening
230,3,HR: Bad - SpO2: Life-Threatening
230,4,HR: Bad - SpO2: Life-Threatening
230,5,HR: Bad - SpO2: Life-Threatening
230,6,HR: Bad - SpO2: Life-Threatening
230,7,HR: Bad - SpO2: Life-Threatening
230,8,HR: Bad - SpO2: Life-Threatening
230,9,HR: Bad - SpO2: Life-Threatening
230,10,HR: Bad - SpO2: Life-Threatening
230,11,HR: Bad - SpO2: Life-Threatening
230,12,HR: Bad - SpO2: Life-Threatening
230,13,HR: Bad - SpO2: Life-Threatening
230,14,HR: Bad - SpO2: Life-Threatening
230,15,HR: Bad - SpO2: Life-Threatening
230,16,HR: Bad - SpO2: Life-Threatening
230,17,HR: Bad - SpO2: Life-Threatening
230,18,HR: Bad - SpO2: Life-Threatening
230,19,HR: Bad - SpO2: Life-Threatening
230,20,HR: Bad - SpO2: Life-Threatening
230,21,HR: Bad - SpO2: Life-Threatening
230,22,HR: Bad - SpO2: Life-Threatening
230,23,HR: Bad - SpO2: Life-Threatening
230,24,HR: Bad - SpO2: Life-Threatening
230,25,HR: Bad - SpO2: Life-Threatening
230,26,HR: Bad - SpO2: Life-Threatening
230,27,HR: Bad - SpO2: Life-Threatening
230,28,HR: Bad - SpO2: Life-Threatening
230,29,HR: Bad - SpO2: Life-Threatening
230,30,HR: Bad - SpO2: Life-Threatening
230,31,HR: Bad - SpO2: Life-Threatening
230,32,HR: Bad - SpO2: Life-Threatening
230,33,HR: Bad - SpO2: Life-Threatening
230,34,HR: Bad - SpO2: Life-Threatening
230,35,HR: Bad - SpO2: Life-Threatening
230,36,HR: Bad - SpO2: Life-Threatening
230,37,HR: Bad - SpO2: Life-Threatening
230,38,HR: Bad - SpO2: Life-Threatening
230,39,HR: Bad - SpO2: Life-Threatening
230,40,HR: Bad - SpO2: Life-Threatening
230,41,HR: Bad - SpO2: Life-Threatening
230,42,HR: Bad - SpO2: Life-Threatening
230,43,HR: Bad - SpO2: Life-Threatening
230,44,HR: Bad - SpO2: Life-Threatening
230,45,HR: Bad - SpO2: Life-Threatening
230,46,HR: Bad - SpO2: Life-Threatening
230,47,HR: Bad - SpO2: Life-Threatening
230,48,HR: Bad - SpO2: Life-Threatening
230,49,HR: Bad - SpO2: Life-Threatening
230,50,HR: Bad - SpO2: Life-Threatening
230,51,HR: Bad - SpO2: Life-Threatening
230,52,HR: Bad - SpO2: Life-Threatening
230,53,HR: Bad - SpO2: Life-Threatening
230,54,HR: Bad - SpO2: Life-Threatening
230,55,HR: Bad - SpO2: Life-Threatening
230,56,HR: Bad - SpO2: Life-Threatening
230,57,HR: Bad - SpO2: Life-Threatening
230,58,HR: Bad - SpO2: Life-Threatening
230,59,HR: Bad - SpO2: Life-Threatening
230,60,HR: Bad - SpO2: Life-Threatening
230,61,HR: Bad - SpO2: Life-Threatening
230,62,HR: Bad - SpO2: Life-Threatening
230,63,HR: Bad - SpO2: Life-Threatening
230,64,HR: Bad - SpO2: Life-Threatening
230,65,HR: Bad - SpO2: Life-Threatening
230,66,HR: Bad - SpO2: Life-Threatening
230,67,HR: Bad - SpO2: Life-Threatening
230,68,HR: Bad - SpO2: Life-Threatening
230,69,HR: Bad - SpO2: Life-Threatening
230,70,HR: Bad - SpO2: Critical
230,71,HR: Bad - SpO2: Critical
230,72,HR: Bad - SpO2: Critical
230,73,HR: Bad - SpO2: Critical
230,74,HR: Bad - SpO2: Critical
230,75,HR: Bad - SpO2: Critical
230,76,HR: Bad - SpO2: Critical
230,77,HR: Bad - SpO2: Critical
230,78,HR: Bad - SpO2: Critical
230,79,HR: Bad - SpO2: Critical
230,80,HR: Bad - SpO2: Critical
230,81,HR: Bad - SpO2: Critical
230,82,HR: Bad - SpO2: Critical
230,83,HR: Bad - SpO2: Critical
230,84,HR: Bad - SpO2: Critical
230,85,HR: Bad - SpO2: Critical
230,86,HR: Bad - SpO2: Critical
230,87,HR: Bad - SpO2: Critical
230,88,HR: Bad - SpO2: Critical
230,89,HR: Bad - SpO2: Critical
230,90,HR: Bad - SpO2: Decreased
230,91,HR: Bad - SpO2: Decreased
230,92,HR: Bad - SpO2: Decreased
230,93,HR: Bad - SpO2: Decreased
230,94,HR: Bad - SpO2: Decreased
230,95,HR: Bad - SpO2: Tolerable
230,96,HR: Bad - SpO2: Tolerable
230,97,HR: Bad - SpO2: Tolerable
230,98,HR: Bad - SpO2: Normal
230,99,HR: Bad - SpO2: Normal
230,100,HR: Bad - SpO2: Normal
231,0,HR: Bad - SpO2: Life-Threatening
231,1,HR: Bad - SpO2: Life-Threatening
231,2,HR: Bad - SpO2: Life-Threatening
231,3,HR: Bad - SpO2: Life-Threatening
231,4,HR: Bad - SpO2: Life-Threatening
231,5,HR: Bad - SpO2: Life-Threatening
231,6,HR: Bad - SpO2: Life-Threatening
231,7,HR: Bad - SpO2: Life-Threatening
231,8,HR: Bad - SpO2: Life-Threatening
231,9,HR: Bad - SpO2: Life-Threatening
231,10,HR: Bad - SpO2: Life-Threatening
231,11,HR: Bad - SpO2: Life-Threatening
231,12,HR: Bad - SpO2: Life-Threatening
231,13,HR: Bad - SpO2: Life-Threatening
231,14,HR: Bad - SpO2: Life-Threatening
231,15,HR: Bad - SpO2: Life-Threatening
231,16,HR: Bad - SpO2: Life-Threatening
231,17,HR: Bad - SpO2: Life-Threatening
231,18,HR: Bad - SpO2: Life-Threatening
231,19,HR: Bad - SpO2: Life-Threatening
231,20,HR: Bad - SpO2: Life-Threatening
231,21,HR: Bad - SpO2: Life-Threatening
231,22,HR: Bad - SpO2: Life-Threatening
231,23,HR: Bad - SpO2: Life-Threatening
231,24,HR: Bad - SpO2: Life-Threatening
231,25,HR: Bad - SpO2: Life-Threatening
231,26,HR: Bad - SpO2: Life-Threatening
231,27,HR: Bad - SpO2: Life-Threatening
231,28,HR: Bad - SpO2: Life-Threatening
231,29,HR: Bad - SpO2: Life-Threatening
231,30,HR: Bad - SpO2: Life-Threatening
231,31,HR: Bad - SpO2: Life-Threatening
231,32,HR: Bad - SpO2: Life-Threatening
231,33,HR: Bad - SpO2: Life-Threatening
231,34,HR: Bad - SpO2: Life-Threatening
231,35,HR: Bad - SpO2: Life-Threatening
231,36,HR: Bad - SpO2: Life-Threatening
231,37,HR: Bad - SpO2: Life-Threatening
231,38,HR: Bad - SpO2: Life-Threatening
231,39,HR: Bad - SpO2: Life-Threatening
231,40,HR: Bad - SpO2: Life-Threatening
231,41,HR: Bad - SpO2: Life-Threatening
231,42,HR: Bad - SpO2: Life-Threatening
231,43,HR: Bad - SpO2: Life-Threatening
231,44,HR: Bad - SpO2: Life-Threatening
231,45,HR: Bad - SpO2: Life-Threatening
231,46,HR: Bad - SpO2: Life-Threatening
231,47,HR: Bad - SpO2: Life-Threatening
231,48,HR: Bad - SpO2: Life-Threatening
231,49,HR: Bad - SpO2: Life-Threatening
231,50,HR: Bad - SpO2: Life-Threatening
231,51,HR: Bad - SpO2: Life-Threatening
231,52,HR: Bad - SpO2: Life-Threatening
231,53,HR: Bad - SpO2: Life-Threatening
231,54,HR: Bad - SpO2: Life-Threatening
231,55,HR: Bad - SpO2: Life-Threatening
231,56,HR: Bad - SpO2: Life-Threatening
231,57,HR: Bad - SpO2: Life-Threatening
231,58,HR: Bad - SpO2: Life-Threatening
231,59,HR: Bad - SpO2: Life-Threatening
231,60,HR: Bad - SpO2: Life-Threatening
231,61,HR: Bad - SpO2: Life-Threatening
231,62,HR: Bad - SpO2: Life-Threatening
231,63,HR: Bad - SpO2: Life-Threatening
231,64,HR: Bad - SpO2: Life-Threatening
231,65,HR: Bad - SpO2: Life-Threatening
231,66,HR: Bad - SpO2: Life-Threatening
231,67,HR: Bad - SpO2: Life-Threatening
231,68,HR: Bad - SpO2: Life-Threatening
231,69,HR: Bad - SpO2: Life-Threatening
231,70,HR: Bad - SpO2: Critical
231,71,HR: Bad - SpO2: Critical
231,72,HR: Bad - SpO2: Critical
231,73,HR: Bad - SpO2: Critical
231,74,HR: Bad - SpO2: Critical
231,75,HR: Bad - SpO2: Critical
231,76,HR: Bad - SpO2: Critical
231,77,HR: Bad - SpO2: Critical
231,78,HR: Bad - SpO2: Critical
231,79,HR: Bad - SpO2: Critical
231,80,HR: Bad - SpO2: Critical
231,81,HR: Bad - SpO2: Critical
231,82,HR: Bad - SpO2: Critical
231,83,HR: Bad - SpO2: Critical
231,84,HR: Bad - SpO2: Critical
231,85,HR: Bad - SpO2: Critical
231,86,HR: Bad - SpO2: Critical
231,87,HR: Bad - SpO2: Critical
231,88,HR: Bad - SpO2: Critical
231,89,HR: Bad - SpO2: Critical
231,90,HR: Bad - SpO2: Decreased
231,91,HR: Bad - SpO2: Decreased
231,92,HR: Bad - SpO2: Decreased
231,93,HR: Bad - SpO2: Decreased
231,94,HR: Bad - SpO2: Decreased
231,95,HR: Bad - SpO2: Tolerable
231,96,HR: Bad - SpO2: Tolerable
231,97,HR: Bad - SpO2: Tolerable
231,98,HR: Bad - SpO2: Normal
231,99,HR: Bad - SpO2: Normal
231,100,HR: Bad - SpO2: Normal
232,0,HR: Bad - SpO2: Life-Threatening
232,1,HR: Bad - SpO2: Life-Threatening
232,2,HR: Bad - SpO2: Life-Threatening
232,3,HR: Bad - SpO2: Life-Threatening
232,4,HR: Bad - SpO2: Life-Threatening
232,5,HR: Bad - SpO2: Life-Threatening
232,6,HR: Bad - SpO2: Life-Threatening
232,7,HR: Bad - SpO2: Life-Threatening
232,8,HR: Bad - SpO2: Life-Threatening
232,9,HR: Bad - SpO2: Life-Threatening
232,10,HR: Bad - SpO2: Life-Threatening
232,11,HR: Bad - SpO2: Life-Threatening
232,12,HR: Bad - SpO2: Life-Threatening
232,13,HR: Bad - SpO2: Life-Threatening
232,14,HR: Bad - SpO2: Life-Threatening
232,15,HR: Bad - SpO2: Life-Threatening
232,16,HR: Bad - SpO2: Life-Threatening
232,17,HR: Bad - SpO2: Life-Threatening
232,18,HR: Bad - SpO2: Life-Threatening
232,19,HR: Bad - SpO2: Life-Threatening
232,20,HR: Bad - SpO2: Life-Threatening
232,21,HR: Bad - SpO2: Life-Threatening
232,22,HR: Bad - SpO2: Life-Threatening
232,23,HR: Bad - SpO2: Life-Threatening
232,24,HR: Bad - SpO2: Life-Threatening
232,25,HR: Bad - SpO2: Life-Threatening
232,26,HR: Bad - SpO2: Life-Threatening
232,27,HR: Bad - SpO2: Life-Threatening
232,28,HR: Bad - SpO2: Life-Threatening
232,29,HR: Bad - SpO2: Life-Threatening
232,30,HR: Bad - SpO2: Life-Threatening
232,31,HR: Bad - SpO2: Life-Threatening
232,32,HR: Bad - SpO2: Life-Threatening
232,33,HR: Bad - SpO2: Life-Threatening
232,34,HR: Bad - SpO2: Life-Threatening
232,35,HR: Bad - SpO2: Life-Threatening
232,36,HR: Bad - SpO2: Life-Threatening
232,37,HR: Bad - SpO2: Life-Threatening
232,38,HR: Bad - SpO2: Life-Threatening
232,39,HR: Bad - SpO2: Life-Threatening
232,40,HR: Bad - SpO2: Life-Threatening
232,41,HR: Bad - SpO2: Life-Threatening
232,42,HR: Bad - SpO2: Life-Threatening
232,43,HR: Bad - SpO2: Life-Threatening
232,44,HR: Bad - SpO2: Life-Threatening
232,45,HR: Bad - SpO2: Life-Threatening
232,46,HR: Bad - SpO2: Life-Threatening
232,47,HR: Bad - SpO2: Life-Threatening
232,48,HR: Bad - SpO2: Life-Threatening
232,49,HR: Bad - SpO2: Life-Threatening
232,50,HR: Bad - SpO2: Life-Threatening
232,51,HR: Bad - SpO2: Life-Threatening
232,52,HR: Bad - SpO2: Life-Threatening
232,53,HR: Bad - SpO2: Life-Threatening
232,54,HR: Bad - SpO2: Life-Threatening
232,55,HR: Bad - SpO2: Life-Threatening
232,56,HR: Bad - SpO2: Life-Threatening
232,57,HR: Bad - SpO2: Life-Threatening
232,58,HR: Bad - SpO2: Life-Threatening
232,59,HR: Bad - SpO2: Life-Threatening
232,60,HR: Bad - SpO2: Life-Threatening
232,61,HR: Bad - SpO2: Life-Threatening
232,62,HR: Bad - SpO2: Life-Threatening
232,63,HR: Bad - SpO2: Life-Threatening
232,64,HR: Bad - SpO2: Life-Threatening
232,65,HR: Bad - SpO2: Life-Threatening
232,66,HR: Bad - SpO2: Life-Threatening
232,67,HR: Bad - SpO2: Life-Threatening
232,68,HR: Bad - SpO2: Life-Threatening
232,69,HR: Bad - SpO2: Life-Threatening
232,70,HR: Bad - SpO2: Critical
232,71,HR: Bad - SpO2: Critical
232,72,HR: Bad - SpO2: Critical
232,73,HR: Bad - SpO2: Critical
232,74,HR: Bad - SpO2: Critical
232,75,HR: Bad - SpO2: Critical
232,76,HR: Bad - SpO2: Critical
232,77,HR: Bad - SpO2: Critical
232,78,HR: Bad - SpO2: Critical
232,79,HR: Bad - SpO2: Critical
232,80,HR: Bad - SpO2: Critical
232,81,HR: Bad - SpO2: Critical
232,82,HR: Bad - SpO2: Critical
232,83,HR: Bad - SpO2: Critical
232,84,HR: Bad - SpO2: Critical
232,85,HR: Bad - SpO2: Critical
232,86,HR: Bad - SpO2: Critical
232,87,HR: Bad - SpO2: Critical
232,88,HR: Bad - SpO2: Critical
232,89,HR: Bad - SpO2: Critical
232,90,HR: Bad - SpO2: Decreased
232,91,HR: Bad - SpO2: Decreased
232,92,HR: Bad - SpO2: Decreased
232,93,HR: Bad - SpO2: Decreased
232,94,HR: Bad - SpO2: Decreased
232,95,HR: Bad - SpO2: Tolerable
232,96,HR: Bad - SpO2: Tolerable
232,97,HR: Bad - SpO2: Tolerable
232,98,HR: Bad - SpO2: Normal
232,99,HR: Bad - SpO2: Normal
232,100,HR: Bad - SpO2: Normal
233,0,HR: Bad - SpO2: Life-Threatening
233,1,HR: Bad - SpO2: Life-Threatening
233,2,HR: Bad - SpO2: Life-Threatening
233,3,HR: Bad - SpO2: Life-Threatening
233,4,HR: Bad - SpO2: Life-Threatening
233,5,HR: Bad - SpO2: Life-Threatening
233,6,HR: Bad - SpO2: Life-Threatening
233,7,HR: Bad - SpO2: Life-Threatening
233,8,HR: Bad - SpO2: Life-Threatening
233,9,HR: Bad - SpO2: Life-Threatening
233,10,HR: Bad - SpO2: Life-Threatening
233,11,HR: Bad - SpO2: Life-Threatening
233,12,HR: Bad - SpO2: Life-Threatening
233,13,HR: Bad - SpO2: Life-Threatening
233,14,HR: Bad - SpO2: Life-Threatening
233,15,HR: Bad - SpO2: Life-Threatening
233,16,HR: Bad - SpO2: Life-Threatening
233,17,HR: Bad - SpO2: Life-Threatening
233,18,HR: Bad - SpO2: Life-Threatening
233,19,HR: Bad - SpO2: Life-Threatening
233,20,HR: Bad - SpO2: Life-Threatening
233,21,HR: Bad - SpO2: Life-Threatening
233,22,HR: Bad - SpO2: Life-Threatening
233,23,HR: Bad - SpO2: Life-Threatening
233,24,HR: Bad - SpO2: Life-Threatening
233,25,HR: Bad - SpO2: Life-Threatening
233,26,HR: Bad - SpO2: Life-Threatening
233,27,HR: Bad - SpO2: Life-Threatening
233,28,HR: Bad - SpO2: Life-Threatening
233,29,HR: Bad - SpO2: Life-Threatening
233,30,HR: Bad - SpO2: Life-Threatening
233,31,HR: Bad - SpO2: Life-Threatening
233,32,HR: Bad - SpO2: Life-Threatening
233,33,HR: Bad - SpO2: Life-Threatening
233,34,HR: Bad - SpO2: Life-Threatening
233,35,HR: Bad - SpO2: Life-Threatening
233,36,HR: Bad - SpO2: Life-Threatening
233,37,HR: Bad - SpO2: Life-Threatening
233,38,HR: Bad - SpO2: Life-Threatening
233,39,HR: Bad - SpO2: Life-Threatening
233,40,HR: Bad - SpO2: Life-Threatening
233,41,HR: Bad - SpO2: Life-Threatening
233,42,HR: Bad - SpO2: Life-Threatening
233,43,HR: Bad - SpO2: Life-Threatening
233,44,HR: Bad - SpO2: Life-Threatening
233,45,HR: Bad - SpO2: Life-Threatening
233,46,HR: Bad - SpO2: Life-Threatening
233,47,HR: Bad - SpO2: Life-Threatening
233,48,HR: Bad - SpO2: Life-Threatening
233,49,HR: Bad - SpO2: Life-Threatening
233,50,HR: Bad - SpO2: Life-Threatening
233,51,HR: Bad - SpO2: Life-Threatening
233,52,HR: Bad - SpO2: Life-Threatening
233,53,HR: Bad - SpO2: Life-Threatening
233,54,HR: Bad - SpO2: Life-Threatening
233,55,HR: Bad - SpO2: Life-Threatening
233,56,HR: Bad - SpO2: Life-Threatening
233,57,HR: Bad - SpO2: Life-Threatening
233,58,HR: Bad - SpO2: Life-Threatening
233,59,HR: Bad - SpO2: Life-Threatening
233,60,HR: Bad - SpO2: Life-Threatening
233,61,HR: Bad - SpO2: Life-Threatening
233,62,HR: Bad - SpO2: Life-Threatening
233,63,HR: Bad - SpO2: Life-Threatening
233,64,HR: Bad - SpO2: Life-Threatening
233,65,HR: Bad - SpO2: Life-Threatening
233,66,HR: Bad - SpO2: Life-Threatening
233,67,HR: Bad - SpO2: Life-Threatening
233,68,HR: Bad - SpO2: Life-Threatening
233,69,HR: Bad - SpO2: Life-Threatening
233,70,HR: Bad - SpO2: Critical
233,71,HR: Bad - SpO2: Critical
233,72,HR: Bad - SpO2: Critical
233,73,HR: Bad - SpO2: Critical
233,74,HR: Bad - SpO2: Critical
233,75,HR: Bad - SpO2: Critical
233,76,HR: Bad - SpO2: Critical
233,77,HR: Bad - SpO2: Critical
233,78,HR: Bad - SpO2: Critical
233,79,HR: Bad - SpO2: Critical
233,80,HR: Bad - SpO2: Critical
233,81,HR: Bad - SpO2: Critical
233,82,HR: Bad - SpO2: Critical
233,83,HR: Bad - SpO2: Critical
233,84,HR: Bad - SpO2: Critical
233,85,HR: Bad - SpO2: Critical
233,86,HR: Bad - SpO2: Critical
233,87,HR: Bad - SpO2: Critical
233,88,HR: Bad - SpO2: Critical
233,89,HR: Bad - SpO2: Critical
233,90,HR: Bad - SpO2: Decreased
233,91,HR: Bad - SpO2: Decreased
233,92,HR: Bad - SpO2: Decreased
233,93,HR: Bad - SpO2: Decreased
233,94,HR: Bad - SpO2: Decreased
233,95,HR: Bad - SpO2: Tolerable
233,96,HR: Bad - SpO2: Tolerable
233,97,HR: Bad - SpO2: Tolerable
233,98,HR: Bad - SpO2: Normal
233,99,HR: Bad - SpO2: Normal
233,100,HR: Bad - SpO2: Normal
234,0,HR: Bad - SpO2: Life-Threatening
234,1,HR: Bad - SpO2: Life-Threatening
234,2,HR: Bad - SpO2: Life-Threatening
234,3,HR: Bad - SpO2: Life-Threatening
234,4,HR: Bad - SpO2: Life-Threatening
234,5,HR: Bad - SpO2: Life-Threatening
234,6,HR: Bad - SpO2: Life-Threatening
234,7,HR: Bad - SpO2: Life-Threatening
234,8,HR: Bad - SpO2: Life-Threatening
234,9,HR: Bad - SpO2: Life-Threatening
234,10,HR: Bad - SpO2: Life-Threatening
234,11,HR: Bad - SpO2: Life-Threatening
234,12,HR: Bad - SpO2: Life-Threatening
234,13,HR: Bad - SpO2: Life-Threatening
234,14,HR: Bad - SpO2: Life-Threatening
234,15,HR: Bad - SpO2: Life-Threatening
234,16,HR: Bad - SpO2: Life-Threatening
234,17,HR: Bad - SpO2: Life-Threatening
234,18,HR: Bad - SpO2: Life-Threatening
234,19,HR: Bad - SpO2: Life-Threatening
234,20,HR: Bad - SpO2: Life-Threatening
234,21,HR: Bad - SpO2: Life-Threatening
234,22,HR: Bad - SpO2: Life-Threatening
234,23,HR: Bad - SpO2: Life-Threatening
234,24,HR: Bad - SpO2: Life-Threatening
234,25,HR: Bad - SpO2: Life-Threatening
234,26,HR: Bad - SpO2: Life-Threatening
234,27,HR: Bad - SpO2: Life-Threatening
234,28,HR: Bad - SpO2: Life-Threatening
234,29,HR: Bad - SpO2: Life-Threatening
234,30,HR: Bad - SpO2: Life-Threatening
234,31,HR: Bad - SpO2: Life-Threatening
234,32,HR: Bad - SpO2: Life-Threatening
234,33,HR: Bad - SpO2: Life-Threatening
234,34,HR: Bad - SpO2: Life-Threatening
234,35,HR: Bad - SpO2: Life-Threatening
234,36,HR: Bad - SpO2: Life-Threatening
234,37,HR: Bad - SpO2: Life-Threatening
234,38,HR: Bad - SpO2: Life-Threatening
234,39,HR: Bad - SpO2: Life-Threatening
234,40,HR: Bad - SpO2: Life-Threatening
234,41,HR: Bad - SpO2: Life-Threatening
234,42,HR: Bad - SpO2: Life-Threatening
234,43,HR: Bad - SpO2: Life-Threatening
234,44,HR: Bad - SpO2: Life-Threatening
234,45,HR: Bad - SpO2: Life-Threatening
234,46,HR: Bad - SpO2: Life-Threatening
234,47,HR: Bad - SpO2: Life-Threatening
234,48,HR: Bad - SpO2: Life-Threatening
234,49,HR: Bad - SpO2: Life-Threatening
234,50,HR: Bad - SpO2: Life-Threatening
234,51,HR: Bad - SpO2: Life-Threatening
234,52,HR: Bad - SpO2: Life-Threatening
234,53,HR: Bad - SpO2: Life-Threatening
234,54,HR: Bad - SpO2: Life-Threatening
234,55,HR: Bad - SpO2: Life-Threatening
234,56,HR: Bad - SpO2: Life-Threatening
234,57,HR: Bad - SpO2: Life-Threatening
234,58,HR: Bad - SpO2: Life-Threatening
234,59,HR: Bad - SpO2: Life-Threatening
234,60,HR: Bad - SpO2: Life-Threatening
234,61,HR: Bad - SpO2: Life-Threatening
234,62,HR: Bad - SpO2: Life-Threatening
234,63,HR: Bad - SpO2: Life-Threatening
234,64,HR: Bad - SpO2: Life-Threatening
234,65,HR: Bad - SpO2: Life-Threatening
234,66,HR: Bad - SpO2: Life-Threatening
234,67,HR: Bad - SpO2: Life-Threatening
234,68,HR: Bad - SpO2: Life-Threatening
234,69,HR: Bad - SpO2: Life-Threatening
234,70,HR: Bad - SpO2: Critical
234,71,HR: Bad - SpO2: Critical
234,72,HR: Bad - SpO2: Critical
234,73,HR: Bad - SpO2: Critical
234,74,HR: Bad - SpO2: Critical
234,75,HR: Bad - SpO2: Critical
234,76,HR: Bad - SpO2: Critical
234,77,HR: Bad - SpO2: Critical
234,78,HR: Bad - SpO2: Critical
234,79,HR: Bad - SpO2: Critical
234,80,HR: Bad - SpO2: Critical
234,81,HR: Bad - SpO2: Critical
234,82,HR: Bad - SpO2: Critical
234,83,HR: Bad - SpO2: Critical
234,84,HR: Bad - SpO2: Critical
234,85,HR: Bad - SpO2: Critical
234,86,HR: Bad - SpO2: Critical
234,87,HR: Bad - SpO2: Critical
234,88,HR: Bad - SpO2: Critical
